655.045	1
364.756375	0
738.345725	1
691.0516063	1
608.9516	1
652.2122563	1
566.321525	1
740.121875	1
412.8237625	0
390.238	0
346.2204625	0
333.420625	0
567.482125	1
506.3869	1
634.7875	1
488.5964875	0
719.175	1
362.93975	0
281.4488	0
355.535125	0
325.145	0
664.167	1
272.176	0
190.43335	0
503.782175	0
341.425	0
272.10875	0
471.7855	0
406.995	0
499.029625	0
676.9	1
428.92925	0
511.331775	1
377.275	0
